,0,1,2,3,4,5
5762,"주변 시체스, 지로나, 몬세라트에 가기에도 적당한 곳이었습니다.","그곳은 주변의 체세, 지로나, 몬세라로 가기 좋은 장소였습니다.",3.6,0.9040029644966125,-106.64273071289062,-4.836116313934326
5763,호스트랑 수다 떠는 게 제일 재미있었어요.,건물에 엘리베이터가 없는게 제일 힘들었다.,0.3,0.4369785189628601,-241.03378295898438,-10.924498558044434
5764,집 상태는 매 좋았으며 주인도 매우 친절합니다.,무엇보다도 좋았던건 주인 분이 매우 친절했어요.,2.6,0.7529383301734924,-149.360595703125,-6.7129926681518555
5765,그리고 마지막날 비가왔는데 거실로 빗물이 들어와요.,그리고 20유로 청소비가 좀 부담이 되었던거 같아요.,0.0,0.38426846265792847,-256.5526428222656,-11.817078590393066
5766,여자친구랑 결혼한게 몇 월 며칠인데?,이 역사적 순간을 처음부터 지켜봐야 하니까 야구경기 약속에 늦으면 안돼.,0.0,0.3379666805267334,-263.78558349609375,-11.876420021057129
5767,2명정도가 생활하기 딱좋았고 그 이상은 힘들듯해요.,4명 정도 생활하기에 괜찮은 거 같아요.,1.4,0.808121919631958,-136.16925048828125,-6.224793434143066
5768,아파트 내부의 인테리어가 너무 이쁘고 깨끗해요!,"위치가 세비야대성당쪽 번화가랑 정말 가깝고, 깨끗해요.",1.0,0.2984977960586548,-283.50054931640625,-12.808036804199219
5769,조용한 외곽의 호주인의 생활을 살짝 엿볼수 있었네요,그리고 훌륭한 욕조덕분에 피곤을 풀 수있었어요.,0.2,0.37339353561401367,-258.976806640625,-11.81956672668457
5770,"침실,부엌,거실,욕실  깨한끗곳이한데군도없어요",한국인이 살기에 불편한 것이 하나도 없었어요.,0.0,0.3281210660934448,-278.2941589355469,-12.580363273620605
5771,또한 금속·화학제품제조업 등 다배출 중소사업장을 대상으로 공정진단을 통해 맞춤형 공정개선·설비보급 등을 지원한다.,기획업자 대상 교육도 신설해 공정한 창작환경 조성을 위한 인식 개선을 지원한다.,0.2,0.3560571074485779,-279.0902099609375,-12.613005638122559
5772,전철로 관광지이동이 좀 불편한 점이 있습니다,심지어 관광지가 아님에도 한국어 메뉴판을 준비한 식당들이 꾀 있습니다.,0.0,0.41521793603897095,-242.05731201171875,-11.004715919494629
5773,이번주 일요일 약속 시간이 언제야?,이번에 평소 할인하지 않던 것들도 할인한다니 백화점 세일 일정을 잊어버리면 안돼요.,0.1,0.3702352046966553,-256.5785827636719,-11.788430213928223
5774,구체적으로 내년부터 지방공항으로 들어오는 외래관광객 이용 항공노선을 확대하고 해외 현지에서 ‘지방공항’·‘지방관광’·‘지방항공 노선’ 등을 적극 홍보한다.,"구체적으로 내년부터는 국내 공항에 입국하는 외국인 관광객을 위한 항공노선을 확충하고, 해외에는 '현지 공항', '현지 관광', '현지 항공노선' 등을 적극 홍보할 예정입니다.",3.8,0.8905363082885742,-117.85501098632812,-5.344393730163574
5775,우리 농가의 대부분을 차지하는 중소규모 농가의 소득 안정을 위해 0.5ha 이하 규모는 경지면적과 관계없이 연간 120만원 수준을 지급하는 방안을 검토한다.,고졸 취업을 준비하는 학생들을 위해 월 60만원의 현장실습 참여지원금도 지급한다.,0.0,0.32863569259643555,-293.8794250488281,-13.246753692626953
5776,대출 원금상환 6∼12개월 유예 및 이자 정상납입 등 상환유예는 개별 금융회사 프리워크아웃 특례와 유사하다.,6개월 내지 12개월의 유예기간과 정상적인 이자 지급과 같은 대출 상환의 유예는 개별 금융회사의 워크아웃 전 예외와 유사합니다.,3.3,0.8278095126152039,-148.76612854003906,-6.720040321350098
5777,"지역의 문화·유산·특성을 기반으로 혁신적인 아이디어를 접목, 창업하는 로컬크리에이터도 신규 발굴·육성할 계획이다.","또한 지역문화, 문화유산, 특성에 따른 혁신적인 아이디어를 접목한 새로운 지역 창작자를 발굴하고 육성할 계획입니다.",4.0,0.8871345520019531,-116.53970336914062,-5.2391133308410645
5778,한 번 세탁할 때 썼던 세제량 알려줘봐,티비 시청은 자제해주세요,0.0,0.2129276990890503,-293.89202880859375,-13.4498929977417
5779,저번 년도에는 태풍으로 인해 얼마의 피해를 입었나?,지진 났을 때는 안에 있지 말고 건물 밖으로 피신하렴.,0.0,0.34619033336639404,-272.63665771484375,-12.410847663879395
5780,"에어컨이 거실, 각 침실 모두 있습니다.",거실과 각 침실에는 에어컨이 있습니다.,4.6,0.9745861887931824,-53.05823516845703,-2.4377336502075195
5781,임상경험과 전문지식을 바탕으로 국민들과 의료 현장에 정확한 정보와 조언을 주고 계신 분들입니다.,"함께 이룬 만큼 함께 잘사는 것이고, 공정과 자유, 평등을 바탕으로 함께 번영하는 것입니다.",0.0,0.15469276905059814,-309.693603515625,-13.816704750061035
5782,전기 스토브 전원 켜는 방법 좀 알려줘,전기 스토브 작동시키는 방법 좀 알려줘,4.1,0.9488230347633362,-81.3787612915039,-3.6532697677612305
5783,자외선이 강한 시간에는 피부노출 하지 말아라.,자외선이 강한 시간에는 피부노출 하면 안돼.,4.4,0.9647878408432007,-65.53305053710938,-2.9605393409729004
5784,저와 한 약속을 바꾸지 말고 지켜주시기 바랍니다.,나와 한 약속은 어기지 말고 지켜.,4.0,0.7267571687698364,-169.53121948242188,-7.7955145835876465
5785,루프탑도 있고 여러모로 재미있는 집입니다.,옥상이 있고 여러모로 재미있는 집입니다.,4.8,0.8518750667572021,-123.79651641845703,-5.579183578491211
5786,한국분 후기가 없기에 한국어로 남깁니다!,한국어 리뷰가 없어서 한국어로 남겨둘 거예요!,4.0,0.865269124507904,-118.26493072509766,-5.3839616775512695
5787,대형 티비가 고장나면 수리 신고는 어떤 방법으로 해야 돼?,고장난 대형 티비의 수리 신고 방법은?,3.7,0.8997865319252014,-108.21846008300781,-4.849858283996582
5788,예배·미사 등 종교활동 역시 1.5단계와 2단계에서는 각각 전체 좌석 수의 30%와 20% 인원만 참석할 수 있으며 2.5단계에서는 20명으로 제한이 강화된다.,"예배와 미사와 같은 종교활동도 1.5단계와 2단계 전체 좌석수의 각각 30%와 20%만 참석할 수 있으며, 2.5단계에서는 20명으로 한도가 강화됩니다.",4.3,0.9607100486755371,-65.62892150878906,-2.9994354248046875
5789,"저도 처음에는 에어비앤비를 선택할 지, 호텔을 선택 할 지 고민이 많았어요.","저는 이번이 에어비앤비 처음 이용이었는데요,",1.1,0.7900448441505432,-155.30374145507812,-7.007037162780762
5790,주변에 맛집도 많이 있고 현지인들의 삶을 느낄 수 있는 동네입니다.,이 근처에는 좋은 식당들이 많이 있고 여러분은 지역 주민들의 삶을 느낄 수 있습니다.,3.4,0.8529519438743591,-124.09266662597656,-5.565572738647461
5791,"먼저, DMZ 실태조사 등 기초연구 및 사업별 준비 작업을 진행하면서 ‘DMZ 평화의 길’ 재개·확대와 국내외 공론화도 병행한다.","스마트공장 구축단계부터 사후관리, 고도화 등 스마트공장사업 전반을 온라인을 통해 종합 지원하는 ‘스마트공장 1번가 플랫폼’을 구축한다.",0.0,0.23451030254364014,-312.2456359863281,-14.094353675842285
5792,여행 마지막 날엔 해변가에서 집까지 걸어왔네요.,덕분에 마지막날 공항까지 무사히 왔네요,0.5,0.5783399939537048,-216.5614013671875,-9.82301139831543
5793,정부는 1일 이같은 내용이 담긴 사회적 거리두기 개편방안을 발표했다.,정부는 지난 1일 사회적 거리를 개혁하기 위한 계획을 발표했습니다.,3.4,0.665742039680481,-189.1392822265625,-8.67081069946289
5794,가격이 저렴한게 가장 큰 장점인 것 같아요!,제 생각에 가장 큰 장점은 가격이 싸다는 거예요!,3.7,0.9143434166908264,-88.38726806640625,-3.9917826652526855
5795,특히 화장실은 호텔 화장실로 착각할 정도였어요.,화장실도 3성급 호텔 정도로 시설이 좋았어요.,3.2,0.8136153221130371,-147.56031799316406,-6.712543964385986
5796,익명신고의 익명성은 제대로 보장되는지?,익명 보고서가 제대로 보장됩니까?,3.5,0.7072239518165588,-179.49839782714844,-8.123175621032715
5797,모니터말고 블루투스 스피커 사자,일반 냉장고랑 김치 냉장고 중에 네가 지금 열어서 확인하려는 게 뭐니?,0.2,0.36367595195770264,-254.43365478515625,-11.786005020141602
5798,특히 자영업자들에 대한 고용보험 적용을 크게 확대하는 것은 많은 시간과 노력이 필요합니다.,특히 자영업자의 고용보험 혜택을 크게 확대하려면 많은 시간과 노력이 필요합니다.,4.0,0.9568682909011841,-66.15815734863281,-3.0116021633148193
5799,가을철말고 겨울철에는 집 난방 온도가 어느 정도 되어야하니?,이 요리 레시피 좀 알려줘,0.0,0.20943784713745117,-298.8837890625,-13.589198112487793
5800,이 특구에는 지난해 8월 비수도권에서는 최초로 규제혁신추진센터도 신설됐다.,이번 2기 혁신위원회에는 학계·공공기관·노동조합·시민단체·업계 등 지난해 발족한 1기 혁신위원외에 건축자재 등 화재사고 전문가가 추가 투입됐다.,0.0,0.35966670513153076,-278.15032958984375,-12.504854202270508
5801,공지 메일은 읽었다고 표시하지 마,공지 메일은 읽음 표시하지 말아줘,4.7,0.8828809261322021,-110.69107055664062,-4.965890407562256
5802,이번 전체 회의에서는 한국형 녹색금융 활성화 전략을 마련하기 위해 해외 녹색금융 정책 추진 동향과 각 실무작업반별 추진 과제 등을 논의한다.,한국형 녹색금융 활성화 전략을 마련하기 위해 해외 녹색금융 정책 추진 동향과 각 워킹그룹별 과제 등에 대해 논의할 예정입니다.,3.5,0.9654983282089233,-66.77738952636719,-2.969209909439087
5803,한파에 외출할지 집에 있을지 골라주세요.,얇은 양말 말고 두꺼운 양말 신어. 추울 땐.,0.4,0.560562014579773,-225.39695739746094,-10.265761375427246
5804,5명의 내가족과 함께 상하이 여행을 했습니다,저는 5명의 가족과 함께 상하이로 여행을 갔습니다.,4.3,0.9058023691177368,-101.77460479736328,-4.610617637634277
5805,한국관광 해외 홍보영상으로 화제를 일으킨 이날치밴드와 엠비규어스 댄스컴퍼니도 색다른 흥이 담긴 공연으로 한국 지방 도시들의 매력을 전달할 예정이다.,한국으로 귀국한 이후 탑승자들은 귀국한 당일부터 14일 동안 국가지정시설에서 임시 생활을 할 예정이다.,0.0,0.24031829833984375,-302.52362060546875,-13.522122383117676
5806,최근에 나온 국악 방송 찾는 방법 알려줘,로봇 청소기 사용 방법 좀 알려줘,0.6,0.47602999210357666,-245.61746215820312,-11.072958946228027
5807,오늘 밤 최저 기온 몇 도지? 서울 지역 한정으로.,서울지역은 오늘 밤 최저 기온이 어떻게 되나요?,4.1,0.9033998847007751,-107.97000885009766,-4.8392534255981445
5808,티비 고장 수리 신고 방법 설명해줘,대형 티비가 고장 시 수리 신고 방법이 어떻게 돼?,3.7,0.8245064616203308,-141.67202758789062,-6.3853068351745605
5809,대신 밤에 근처 업소들 때문에 눈이 부신 게 단점이네요.,"그런데 단 하나, 밤에 여자들이 다니기 위치가 조금 힘드네요.",1.0,0.7649682760238647,-163.17849731445312,-7.334047794342041
5810,제습기말고 가습기 켜주세요,실내 온도 높여놓으면 혼나,0.0,0.5066484212875366,-237.2447052001953,-10.788909912109375
5811,그리고 집 앞 길가에 주차가 가능해 보입니다.,그리고 여러분은 집 앞 거리에 주차할 수 있습니다.,3.9,0.8571240901947021,-127.12588500976562,-5.725150108337402
5812,바다에서는 일기예보 무시하지 말아라.,구름이 많을지 적을지 알려줄래?,0.1,0.5145787000656128,-225.22122192382812,-10.067872047424316
5813,"친절함, 깨끗함, 그로브몰을 도보로 갈 수있는 것 등 모든 것이 좋았어요!","친절함, 청결함, 그로브 몰까지 걸어가는 모든 것이 좋았어요!",4.0,0.9309647083282471,-84.27374267578125,-3.7601771354675293
5814,텀블벅 광고 메일 구독을 취소하고 싶은데 어떻게 해요?,모든 결제메일을 저장하지는 말고 진에어에서 온 것만 저장해줘,0.1,0.36363160610198975,-276.9556884765625,-12.425068855285645
5815,텀블벅 광고 메일 구독 취소는 어떻게 하나요?,결제 메일은 정크 메일함으로 옮겨지지 않도록 해줘,0.4,0.3883620500564575,-274.3164367675781,-12.229053497314453
5816,ICT 혁신포럼과 피칭대회에 참여한 기업들의 영상은 행사 종료 후에도 누리집에서 다시 볼 수 있다.,ICT 혁신 포럼 참여기업 및 피칭대회 동영상은 행사가 끝난 후 웹사이트에서 다시 볼 수 있습니다.,4.4,0.9369446635246277,-86.33076477050781,-3.875509023666382
5817,늦지 말고 할아버지 병문안을 제 시간에 해라.,할아버지 병문안은 아무때나 가지 말고 제 시간에 해주시길 바랍니다.,3.6,0.8168421983718872,-140.72528076171875,-6.380699634552002
5818,"아울러 주가가 당일 20% 이상 하락한 종목은 공매도 거래대금 증가배율을 코스피 2배, 코스닥 1.5배로 하는 지정기준을 새로 만들었다.","실업급여 보험료율은 예술인의 보수액 기준으로 0.8%로, 근로자와 동일하다.",0.0,0.18303227424621582,-310.2290954589844,-13.973437309265137
5819,모레 몇 시에 스케쥴 있어요?,친구 생일이니까 까먹기 보다는 잘 챙겨주세요.,0.0,0.4788377285003662,-229.2225341796875,-10.586907386779785
5820,더울 때는 청량음료 말고 물 많이 마셔.,추울 때 손과 발은 내놓지 말자.,0.0,0.4867054224014282,-250.8312225341797,-11.322188377380371
5821,30일 정도 체류하는 동안 불편한 사항 전혀 없었습니다.,장기간 머무는 동안 불편한 점 하나 없었습니다.,3.3,0.9099946618080139,-97.35078430175781,-4.362969398498535
5822,아무튼 진짜 두말할 것 없이 이 숙소로 예약하시면 좋은 여행되실거에요,"어쨌든, 이 숙소를 예약하시면 즐거운 여행이 될 거예요.",3.7,0.8912025094032288,-105.09778594970703,-4.742489814758301
5823,어두운 방안 밝기 조정하는 방법은 뭐야?,어두운 방안 밝기 조정은 뭘해야 할 수 있는거야?,4.1,0.8962748050689697,-106.04620361328125,-4.816752910614014
5824,이 집은 두 사람이 지내기에 적합한 아주 귀여운 집입니다.,이 집은 두 사람이 살기에 매우 귀여운 집입니다.,3.7,0.9333527684211731,-83.70454406738281,-3.8491668701171875
5825,안방에서 조명등을 켜놓는 건 삼가주시기 바랍니다.,다음달까지 할 생각말고 이번달내로 보일러 점검을 받아야해,0.0,0.330295205116272,-286.8048400878906,-12.81004810333252
5826,그리고 여기 아파트들 외관이 다 똑같이 생겨 집 찾아가기 어려웠어요,여기 아파트는 다 똑같아 보여서 집에 가기가 어려웠어요.,4.1,0.7744349837303162,-155.1299285888672,-7.145081043243408
5827,무드등 불 끄지 말고 냅둬,샤워물말고 목욕물은 어떻게 설정해야하는 지 알려줘봐,0.0,0.2703888416290283,-292.8743591308594,-13.199298858642578
5828,"저기요, 독서등이 얼마나 밝아야 눈을 보호할 수 있죠?",눈 보호하고 싶으면 독서등이 얼마나 밝아야하는 지 좀 알려줘,3.7,0.9063038229942322,-104.94441223144531,-4.792705535888672
5829,약속 하루 전날이면 변경하는 건 큰 실례니 바꾸지 말게.,약속은 하루 전날에 바꾸지 말아야 한다.,3.2,0.79731285572052,-147.2406768798828,-6.650693893432617
5830,한국 경제의 빠르고 강한 회복을 이끄는 주역은 단연 수출입니다.,한국 경제의 40%를 차지하는 수출은 지난 3분기에 경제회복을 견인하는 중심 역할을 했습니다.,1.8,0.8083940744400024,-149.3374786376953,-6.722257137298584
5831,"침구나 거실, 욕실이 사진보다 훨씬 좋아요.","또한 침구, 소품, 인테리어 등이 좋았어요.",1.4,0.7701452374458313,-160.0509033203125,-7.339267730712891
5832,오늘 서울은 밤 최저기온이 몇 도야?,최저기온이 궁금합니다. 오늘 밤 서울 지역의.,4.4,0.8583289980888367,-130.80401611328125,-5.837882995605469
5833,목욕물을 개인별로 세팅하고 싶은데요 어떻게 하면 좋을까요?,집 온도 말고 습도를 확인하고 싶은데,0.0,0.4788752794265747,-243.34776306152344,-11.121224403381348
5834,그래도 여긴 예약하셔도 후회안하실거예요,하지만 여기서 예약한 것을 후회하지는 않을 거예요.,3.4,0.7621246576309204,-156.36349487304688,-6.99171781539917
5835,후기에 뉴욕에 두번째 방문부터 추천한다는 글을 봤는데 저도 공감합니다!,마드리드에 다시 온다면 여기서 묶을만 합니다!,0.0,0.4160686731338501,-246.73916625976562,-11.231361389160156
5836,지진 발생 시에는 건물 안 말고 밖으로 피신하세요.,서울 여의도 벚꽃 축제는 몇 시에 하지?,0.0,0.16888153553009033,-308.5032043457031,-14.244817733764648
5837,산업재산권 보호를 통해 RD 성과보호도 강화한다.,또한 산업재산권 보호를 통한 RD 성과 보호도 강화할 예정입니다.,3.9,0.9683122634887695,-62.39714050292969,-2.8827786445617676
5838,태풍 시에 배 타는 것을 금합니다.,오늘 부산의 낮 최고기온을 알려주세요.,0.0,0.3204748034477234,-283.1971740722656,-12.700471878051758
5839,세탁기 작동 예약하려면 어떻게 해야돼?,세탁기 작동을 예약하는 방법을 설명해줘,3.9,0.8195245265960693,-147.94180297851562,-6.574263572692871
5840,"마요르광장, 솔광장, 그란비아 거리 등에 다 걸어갈 수 있어요.",근처 3분거리에 슈퍼부터 식당까지 다 있어요,0.7,0.37991851568222046,-260.2847900390625,-11.812066078186035
5841,피렌체에서의 아름다운 추억을 만드는 데 어울릴만한 좋은 숙소였습니다.,피렌체에서 아름다운 추억을 만들기에 좋은 숙박시설이었습니다.,3.7,0.9639006853103638,-65.01847076416016,-2.940221071243286
5842,"제가 머문 숙소 중 파리와 가장 가까운, 가장 파리다운 숙소였습니다.",제가 머물렀던 숙소 중 최고의 숙소였습니다.,1.7,0.8245283961296082,-140.22402954101562,-6.424728870391846
5843,비가 내릴 때는 흰 운동화를 신지 않도록 합시다.,비 올 때 흰 운동화 신지 말라고 했잖아.,3.8,0.8997982740402222,-109.34296417236328,-4.9756059646606445
5844,"‘가축분뇨의 관리 및 이용에 관한 법률’ 상의 허가규모 배출시설과 재활용신고업자 등 가축분뇨처리 업체는 연 2회, 신고규모 배출시설은 연 1회 부숙도 검사를 받아야 한다.","가축분뇨의 관리 및 이용에 관한 법률에 따른 가축분뇨의 허가배출시설, 재활용신고업체 등 가축분뇨처리업체는 연 2회 점검 및 규모배출시설 신고 등을 실시하여야 합니다.",3.8,0.9140775203704834,-103.60955810546875,-4.7396111488342285
5845,"올해부터 지방소비세율이 10% 포인트 늘어나, 중앙에서 지방으로 재원 이전이 본격화됩니다.",특히 올해부터는 라돈 저감 지원 대상을 기존 1층 이하 주택에서 전국 모든 주택 1700곳으로 전면 확대했다.,0.1,0.29035985469818115,-291.83905029296875,-13.174612045288086
5846,우리나라는 지난 2018년 14기에서 지난해 34기로 총 20기를 구축했다.,남파랑길은 우리나라의 동서남북을 잇는 코리아둘레길의 남해안 구간으로 지난 2016년에 개통한 해파랑길에 이어 두 번째로 조성한 걷기 여행길이다.,0.2,0.2941542863845825,-291.8173828125,-13.273738861083984
5847,티비랑 세탁기 어떤게 켜있니,자꾸 집안 조명 개수 늘리려고 하지마,0.0,0.5283052921295166,-234.38262939453125,-10.569109916687012
5848,샤워부스가 조금 작긴 한데 걱정 할 만큼은 아닙니다.,저희가 묵었던 3번방은 생각보다 조금 작은 편이었어요,1.2,0.4471815824508667,-250.72596740722656,-11.336187362670898
5849,"입주기업들은 이번 박람회에서 기술력을 홍보하고 세계적 기업들과의 연계망 구축, 공동제작 및 해외배급 등 국내외 마케팅 활동을 펼친다.","이번 박람회는 대한병원협회가 개최하고 과기부, 복지부 등이 후원하는 국내 최대 규모의 보건의료 분야 전시 및 정부정책 소통을 위한 행사다.",0.6,0.4481732249259949,-262.427490234375,-11.705251693725586
5850,"한도는 각각 중소기업 200억원, 중견기업 350억원이다.",이는 지난 2018년 실적인 268억 원의 6.6배이다.,0.2,0.38709938526153564,-257.47186279296875,-11.603135108947754
5851,싸게 그냥 하루 묵을만 하지만 호스트 진짜 별로입니다.,남자들이라면 묵기 괜찮을 숙소 입니다.,0.6,0.7574031949043274,-165.06134033203125,-7.379820823669434
5852,트램도 아주 자주 오고 주변지역 다 깨끗합니다.,전차는 자주 오고 주변은 깨끗합니다.,4.1,0.8063682317733765,-142.17674255371094,-6.603814125061035
5853,바로 그곳이 내가 묵던 숙소 근처에 있다.,그리고 스타벅스도 바로 근처에 있어요.,1.5,0.3327063322067261,-269.3228454589844,-12.310163497924805
5854,수신 거부할 수 있는게 결제 메일인가요 공지 메일인가요?,결제 메일이랑 공지 메일 중 어느 걸 수신거부 할 수 있나요?,3.4,0.8630254864692688,-128.8768768310547,-5.857775688171387
5855,다른것들은 뭐하나 빠지는거 없이 완벽했습니다 !,다른 모든 것은 완벽했습니다!,3.0,0.7540549039840698,-155.89874267578125,-7.1462082862854
5856,이에 따라 먼저 지난 4월 29일부터 오는 12월 31일까지 적용 예정이었던 금융회사 가계대출 프리워크아웃 특례는 내년 6월 31일까지로 6개월 연장된다.,이에 따라 4월 29일부터 12월 31일까지 적용될 예정이었던 금융회사 가계대출 프리워크아웃 특별사례가 내년 6월 31일까지 6개월 연장됩니다.,4.2,0.9616180062294006,-67.65708923339844,-3.130709648132324
5857,불안과 분열을 증폭시키는 일을 자제해 주실 것을 간곡히 부탁드립니다.,"넷째, 국민 여러분께서는 앞으로 보름간 다중이용시설 이용을 자제해주시기 바랍니다.",0.0,0.5427931547164917,-229.46066284179688,-10.35768985748291
5858,근데 대만은 원래 더운 나라니까 어쩔 수 없을 거란 생각도 들긴 합니다.,주변에서 관광객은 거의 볼수가 없고 주변 식당들도 로마 현지인 들로 가득합니다.,0.0,0.3450256586074829,-243.31240844726562,-11.148832321166992
5859,훌륭한 호스트 깨끗한 환경 편리한 주방 좋은 위치에 있는 에어앤비 입니다,조용하고 깨끗한 마을에 있는 안전한 숙소입니다.,0.8,0.6399341821670532,-206.71630859375,-9.401572227478027
5860,대신 호스트가 짐을 옮기는 데 도와줍니다.,"대신, 그것은 주인이 짐을 옮기는 것을 도와줍니다.",4.2,0.8541454076766968,-130.16708374023438,-5.921944618225098
5861,열대야에는 저온 말고 미온에 샤워할거지?,맑을지 흐릴지 찾아줘. 모레 날씨.,0.0,0.32599759101867676,-278.7987060546875,-12.477797508239746
5862,처음 열쇠 찾기가 미로찾기 수준으로 어렵습니다.,그리고 열쇠다루기가 조금 어렵더라구요.,2.2,0.6984438896179199,-178.85458374023438,-8.145411491394043
5863,어떻게 네이버 메일을 사용할 때 한국어가 자동완성 되는거야?,네이버 메일은 어떻게 한국어 자동완성 기능을 동작시키는거야?,4.0,0.9371557235717773,-83.49456024169922,-3.816378355026245
5864,그런데 화장실에 하수구냄새가 나는게 조금 별로이긴했어요.,주로 오전에 욕실에서 하수구냄새가 심하게  납니다.,2.3,0.8326886296272278,-141.36056518554688,-6.416434288024902
5865,에어비엔비라기보다 호텔같은 느낌이였습니다.,그것은 에어비앤비라기보다는 호텔처럼 느껴졌습니다.,4.3,0.8814203143119812,-114.56184387207031,-5.188027381896973
5866,세비야를 찾는 사람들에게 추천하고 싶은 곳입니다.,세비야를 찾는 사람들에게 추천하고 싶은 곳이에요.,4.8,0.9825034141540527,-44.285430908203125,-1.993638038635254
5867,비가 올 때는 다른 것 말고 장화를 신으세요.,라니냐 현상의 주요 원인은?,0.0,0.27408552169799805,-299.58648681640625,-13.663329124450684
5868,그 외에 편히 신경쓸일 없이 잘 사용했네요.,그외에는 따듯한물도 잘나오고 주방사용도 편리합니다.,0.7,0.33543479442596436,-265.83319091796875,-12.109041213989258
5869,새해 강릉 일출 시간 알려줘.,몇시인가요? 내일 해 뜨는 시각.,1.3,0.6518263220787048,-200.70298767089844,-9.105114936828613
5870,그 더운날 5시간을 태블릿앞에 꼼짝 없이 있었어요 .,제가 갔을 땐 귀여운  강아지 레베카가 있었어요,0.0,0.29772281646728516,-278.2895812988281,-12.598831176757812
5871,맥주두캔이랑 주스랑 물이랑도 주시더라구요,그들은 나에게 맥주 두 캔과 주스 그리고 물을 주었습니다.,4.0,0.7527852058410645,-166.3603515625,-7.693724632263184
5872,호스트가 답장이 엄청 빠르고 친절해요.,호스트가 피드백이 아주 빠르고 친절해요.,4.0,0.8977130651473999,-102.81724548339844,-4.687994480133057
5873,"예비비 42억원을 지원해 고성능 마스크 포장기 40기를 공급, 기존 생산라인 생산성을 30% 높인다.","하지만 앞으로는 공시가격 9억원에서 시가 9억원으로 변경되고, 1년 내 전입 및 처분 의무가 생긴다.",0.1,0.23501908779144287,-302.1879577636719,-13.931777000427246
5874,나한테 여름철 냉방 적정 온도 좀 알려줄래?,빔프로젝트 사용금지야,0.0,0.1718810796737671,-310.82147216796875,-14.17821979522705
5875,전신 거울이 따로 없는 게 아쉬웠습니다.,전신거울이 없다는 것이 안타까웠습니다.,3.8,0.6819600462913513,-188.27474975585938,-8.367241859436035
5876,"기존 전세대출 이용자의 신뢰보호 측면을 고려하여, 규제 시행일 이후 취급되는 신규 전세대출부터 적용할 계획",기존 전세자금 대출 이용자의 신뢰보호 측면 등을 고려해 규제 시행일 이후 취급하는 전세자금대출을 새로 적용할 계획입니다.,4.1,0.8922785520553589,-112.63008117675781,-5.1983842849731445
5877,"코로나19에 대응하여 한시적으로 ‘재택근무’는 이메일, 모바일 메신저를 통한 업무 시작 및 종료 시각을 사업주에게 보고하는 방식도 인정",포스트 코로나19 시대에는 어떤 기술을 준비해야 할까?,0.7,0.4168105125427246,-271.1775817871094,-12.125136375427246
5878,코로나19 확진자는 거소투표와 생활치료센터에 마련된 사전투표소에서 투표하실 수 있습니다.,코로나 19명의 유권자들은 거주지 및 생활 치료 센터에 있는 사전투표소에서 투표할 수 있습니다.,4.3,0.8926587104797363,-117.47822570800781,-5.23445987701416
5879,기관별로 실제 검사 시작 시기는 일부 상이할 수 있다.,주거급여 수급자와 차상위계층은 1순위로 신청할 수 있다.,0.0,0.1450921893119812,-313.2335205078125,-14.143425941467285
5880,"어린이집, 유치원, 학교 등 아이들이 이용하는 시설과 다중이용시설에 대한 방역 강화에 더 각별한 주의를 기울여 주기 바랍니다.","어린이집, 유치원, 학교 등 아동들이 이용하는 시설과 다중이용시설의 예방 강화에 각별히 유의하시기 바랍니다.",4.0,0.8987274169921875,-112.35981750488281,-5.0423808097839355
5881,여자친구랑 약속 미뤘다간 후폭풍이 엄청날 테니 미루지 않도록 해.,약속날짜 자주 바꾸시면 다른 일정 조정이 어려우니 바꾸지 말아 주세요.,1.6,0.6174932718276978,-199.0714111328125,-9.032215118408203
5882,찬물 세탁시 필요한 세탁물 분류 방법은?,집안 환기하려고 하면 안됩니다,0.0,0.3819699287414551,-272.6764831542969,-12.218510627746582
5883,전 파리오면 이분이 계속 서비스를하는한 계속 여기에 머물생각입니다.,파리에 다시 온다면 이 집에 머물 예정입니다.,3.2,0.7308717370033264,-163.15615844726562,-7.428696155548096
5884,그외 온수 수압 위생 침대 방 분위기 모두 좋았습니다,피렌체 모든 관광지를 돌아다니기 좋았습니다.,0.6,0.3597361445426941,-267.0519714355469,-11.981635093688965
5885,"위치, 청결도, 물품 구비 등 빠지는것 하나 없이 완벽한 숙소였다.","위치, 시설, 청결도 진짜 모두 빠지는게 없었어요.",3.2,0.8937245607376099,-103.03434753417969,-4.651902675628662
5886,계곡 주말에 가기로 한 데 어디에 있는지 아니?,주말에 가자고 했던 계곡 위치가 어디야?,3.4,0.8750057220458984,-121.92503356933594,-5.536652088165283
5887,공항버스도 숙소 근처에 있어 매우 편리합니다!,공항버스도 우리 숙소 근처에 있기 때문에 매우 편리해요!,4.1,0.9751066565513611,-53.34803009033203,-2.4277732372283936
5888,모니터말고 블루투스 스피커 결제해,형광등을 사용하는 행위는 자제해주세요,0.0,0.35712987184524536,-282.1610107421875,-12.622698783874512
5889,"너 로봇청소기가 갖고 싶어, 진공 청소기가 갖고 싶어?",구월 셋째 주 말고 구월 둘째 주가 되기 전에 선풍기 청소해서 보관하자.,0.0,0.45202863216400146,-256.60821533203125,-11.574079513549805
