,0,1,2,3
3406,최근 반정부 저항세력에 의한 공격이 증가하면서 아프가니스탄에서 폭탄 테러가 발생했다.,아프가니스탄에서 폭탄 테러가 발생했지만 경찰은 아직 누가 책임이 있는지 밝히지 않았다.,2.5999999046325684,0.504444420337677
3407,지난 주 말 조지아에 대한 러시아의 군사 공격에 따라 조지아 정부 웹사이트들이 강렬한 사이버 공격을 받고 있다.,사이버 공격은 지난 주 말 조지아에 대한 러시아의 군사 공격에 따른 것이다.,4.800000190734863,0.7823184132575989
3408,"최근 몇 달 동안, 미셸린 고요-레이 외무장관이 이란 국영 가스회사와의 계약을 체결하기 위해 2008년 3월 이란으로 여행한 후 스위스의 이란과의 무역 및 외교 관계는 비난을 받아왔다.",스위스의 이슬람 공화국과의 무역 및 외교 관계는 2008년 3월 미슐린 고요-레이 외무장관이 가스 협정에 서명하기 위해 이란으로 간 이후 최근 몇 달 동안 비난을 받아왔다.,3.799999952316284,0.9036133885383606
3409,"유럽 조약의 재래식 세력은 유럽의 군용 항공기, 탱크 및 기타 비핵 중화기의 수를 제한합니다.",유럽 조약의 재래식 세력은 1990년에 러시아와 나토 회원국들에 의해 서명되었다.,2.799999952316284,0.3402020335197449
3410,아프리카 연합은 소말리아의 어려움을 겪고 있는 과도기적 정부가 소말리아를 안정시키는 것을 돕기 위한 평화유지 임무를 제안했다.,아프리카 연합은 특히 에티오피아 군대의 철수 이후 소말리아를 안정시키기 위해 어려움을 겪고 있는 과도정부를 돕기 위한 평화유지 임무를 제안했다.,3.5999999046325684,0.9520893692970276
3411,보도에 따르면 시리아 정부는 공격당한 장소에 핵 시설을 숨기고 있었다.,유엔 전문가들은 시리아 정부가 공격당한 장소에 핵 시설을 은폐하고 있다는 보도를 분석하기 시작했다.,4.199999809265137,0.7291896939277649
3412,이 약은 얼음이나 샤부로도 알려져 있다.,메탐페타민은 얼음으로도 알려져 있다.,3.4000000953674316,0.630240797996521
3413,"소규모 무기와 경무기로 불법 거래를 끝내기 위한 국가, 지역 및 국제 노력.",세계 공동체는 소형 무기와 경무기의 불법 거래를 종식시키기 위해 협력해야 한다.,4.0,0.6914315223693848
3414,종교적 극단주의는 무장단체의 금지에도 불구하고 파키스탄에서 계속되고 있다.,파키스탄 정부의 무장단체 금지에도 불구하고 종교적 극단주의는 파키스탄에서 계속되고 있다.,4.0,0.970935583114624
3415,러시아 관리들은 개정된 조약의 비준을 논의하기 위해 유럽 조약의 재래식 세력에 관한 회의를 요구했다.,안토노프는 유럽 조약에서 재래식 세력에 관한 회의 전날에 말했다.,3.200000047683716,0.6504349112510681
3416,푸틴 러시아 대통령은 러시아의 유럽 무기 통제 조약 적용을 중단하는 법령을 제정했다.,블라디미르 푸틴 대통령은 러시아의 유럽 조약 재래식 세력 참여를 중단하는 법령에 서명했다.,4.400000095367432,0.8436011075973511
3417,미얀마는 이전에 버마로 알려져 있었다.,미얀마는 이전에 버마라고 불렸다.,5.0,0.919721782207489
3418,알토 후알라가는 수도 리마의 북동쪽에 위치해 있다.,푸에르토 카베자스는 니카라과 마나과에서 북동쪽으로 557km 떨어진 곳에 위치해 있다.,0.0,0.588515043258667
3419,나토는 러시아가 CFE에 참여를 중단하기로 한 결정을 후회한다.,러시아가 CFE에 참여를 중단하기로 한 결정은 잘못된 방향으로 나아가는 한 걸음이다.,3.799999952316284,0.6328411102294922
3420,"미얀마의 인권 침해에는 요약 처형, 고문 및 아동 병사 모집이 포함됩니다.","이러한 인권 침해에는 요약 처형, 고문, 그리고 아동 모집 등이 포함된다",4.199999809265137,0.8626201152801514
3421,Nikolai N. Urakov 장군은 전화로 응용 미생물학의 주 과학 센터는 비상 사태시 상당히 신뢰할 수 있는 보호 시스템을 가지고 있다고 말했습니다.,Nikolai N. Urakov 장군은 응용 미생물학의 주 과학 센터의 오랜 책임자입니다.,2.4000000953674316,0.4069060683250427
3422,알스톰은 계약을 위해 일본과 독일 국가들과 경쟁하고 있다.,알스톰은 일본 회사 신칸센과 독일 회사 얼음과 계약을 맺기 위해 경쟁하고 있다.,3.5999999046325684,0.7456458806991577
3423,"이 법안은 일본의 가장 최근의 노력으로, 엄격하게 통제된 군대에 더 많은 자유를 부여하고, 우주의 군사적 사용 금지를 뒤집을 것이다.",이 법안은 기술적으로 자위대라고 알려진 엄격하게 통제된 군대에 더 많은 자유를 부여하기 위한 일본의 가장 최근의 노력이다.,3.799999952316284,0.6384556293487549
3424,한국은 300Kph에 이르는 새로운 탄환열차를 발사한다.,한국은 1980년대부터 고속열차 시스템을 가지고 있다.,2.0,0.42615389823913574
3425,러시아는 중동에 있는 4중주단의 일원이다.,러시아는 NSG의 일원이다.,2.200000047683716,0.5542809963226318
3426,아나톨리 소콜로프는 소련이 모스크바를 중심으로 135 미사일 방어 시스템을 구축한 것은 쓸모없고 비효율적이라고 발표했다.,모스크바 주변에서 소련이 구축한 135 미사일 방어 시스템은 쓸모없고 비효율적이다.,4.599999904632568,0.7931913137435913
3427,그 거래는 몇 년 동안 진행되어 왔다.,IAEA는 이란의 핵 활동을 4년간 조사해왔다.,0.6000000238418579,0.21805131435394287
3428,비확산 의무를 준수하면 상호 신뢰가 높아지고 원자력 분야에서 국제 협력을 촉진할 수 있습니다.,장얀은 모든 국가가 상호 신뢰를 높이고 원자력에서 국제 협력을 위한 건전한 환경을 조성하기 위해 비확산 의무를 준수해야 한다고 말했다.,3.200000047683716,0.7476601004600525
3429,프랑스 에너지 및 운송 회사 알스톰은 베이징과 상하이 사이에 고속철도 연결을 구축하는 계약을 체결할 수 있다.,알스톰은 베이징과 상하이 사이에 고속철도를 건설하는 계약을 체결할 수도 있다.,4.0,0.8683609962463379
3430,다른 어떤 약도 수십 년 동안 필수불가결한 것이 되지 않았다.,그 약은 여러 해 동안 다른 형태로 사용되어 왔다.,2.0,0.43190526962280273
3431,"국제 원자력 기구는 이란 관리들과 합의를 맺었는데, 이란의 핵 프로그램과 활동에 관한 남은 문제와 모호성은 없다고 말했다.",이 협정은 이란의 핵 프로그램과 활동에 관한 남은 문제와 모호함이 없다고 말했다.,3.4000000953674316,0.8982337117195129
3432,베이징 경찰은 인기 있는 도심 지역의 2개 술집에서 마약을 사용하고 밀매한 혐의로 8명의 외국인을 포함해 20명 이상을 체포했다.,베이징 경찰은 2개 시내 술집에서 마약을 사용하고 밀매한 혐의로 20명 이상의 사람들을 체포했다.,3.799999952316284,0.9032918810844421
3433,"러시아는 2004년에 개정된 조약을 비준했지만, 미국과 다른 나토 회원국들은 모스크바가 먼저 조지아와 몰도바의 분리주의 지역인 트랜스 디니스터에서 군대를 철수시키는 의무를 이행해야 한다고 주장하며 그렇게 하는 것을 거부했다.",러시아는 개정된 버전을 비준했지만 미국과 다른 나토 회원국들은 러시아 정부가 구 소련의 몰도바와 조지아 공화국에서 군대를 철수시킬 때까지 그렇게 하지 않았다.,4.199999809265137,0.6602823138237
3434,반란으로 인한 피해의 정도에 대해서는 상반된 의견이 있다.,폭력은 반군 단체들이 겪는 피해의 정도에 대한 상반된 의견에도 불구하고 계속되고 있다.,3.200000047683716,0.5892080068588257
3435,헬만드 주는 세계에서 가장 큰 아편 생산 지역이다.,헬만드 주는 세계에서 가장 큰 아편 생산국이다.,5.0,0.9245539903640747
3436,경찰은 차이원황이 대만으로 송환될 것이라고 밝혔다.,경찰은 정씨가 도주 중이라고 밝혔다.,1.7999999523162842,0.40821123123168945
3437,체포된 사람들 중 2명이 석방되었다.,체포된 잠비아인 중 2명은 청소년이다.,1.600000023841858,0.5318573117256165
3438,멕시코의 펠리페 칼데론 대통령은 조직 범죄와 마약 밀매의 정도가 높아서 2800명의 특수 요원과 군인들을 시날로아로 보냈다.,멕시코 대통령 펠리페 칼데론은 마약 밀매와 싸우기 위해 2800명의 특수 요원과 군인들을 시날로아로 보냈다.,4.599999904632568,0.9018827676773071
3439,베를린은 10월에 유럽내 주요 유럽 무기통제 조약 재래식 세력(CFE)을 구하기 위해 고위급 회의를 개최할 것이다.,러시아는 유럽에 주둔하는 병력 배치를 관장하는 주요 유럽 무기 통제 조약에 참여를 중단했다.,1.7999999523162842,0.4501574635505676
3440,OSCE 회의는 이틀 동안 계속되었다.,OSCE 회의는 마드리드에서 열렸다.,1.7999999523162842,0.6422759890556335
3441,CFE 조약은 1990년에 체결되었다.,CFE 조약은 1990년에 제정되었다.,4.800000190734863,0.923978328704834
3442,"이란은 이 프로그램이 오직 ""세대""와 같은 평화로운 추구만을 목표로 하고 있다고 주장한다",이란은 핵 프로그램이 평화적인 목적을 위한 것이라고 주장한다,4.400000095367432,0.6973796486854553
3443,중국은 세계 평화를 지키기 위한 중요한 힘이다.,중국은 세계 발전을 촉진하는 중요한 힘이다.,3.4000000953674316,0.7203500270843506
3444,북한은 시리아의 어떤 핵 프로그램에도 관여하지 않는다.,북한은 시리아 핵 프로젝트에 관여하지 않는다.,4.400000095367432,0.9158729910850525
3445,스톡웰 데이의 대변인은 즉시 이용할 수 없었다.,중국 당국은 즉각적으로 논평할 수 없었다.,1.2000000476837158,0.4702259302139282
3446,김명철은 북한 선박의 단속이 있다면 북한 정부는 뉴욕과 워싱턴과 같은 주요 도시에 대한 핵 미사일 공격으로 보복할 것이라고 경고했다.,김명철은 북한이 뉴욕과 워싱턴 DC와 같은 주요 도시에 대한 핵 미사일 공격으로 보복할 것이라고 말했다.,3.799999952316284,0.8878576755523682
3447,이란은 중국 다음으로 세계에서 사형제도에 가장 많은 도움을 주는 나라이다.,이슬람 공화국은 중국 다음으로 세계에서 사형제도에 가장 많은 도움을 주는 나라이다.,3.799999952316284,0.9444676637649536
3448,존 던컨은 영국의 다자간 무기 통제와 군축 대사이다.,유엔 총회에서 중국 정부는 세계 무기 통제와 군축을 위한 노력을 강화할 것을 촉구한다.,1.399999976158142,0.3060923218727112
3449,그 조약은 소련의 붕괴 이후 1999년에 개정되었다.,그 조약은 소련이 해체된 이후의 변화를 반영하기 위해 1999년에 개정되었다.,4.0,0.8727792501449585
3450,카슈미르는 인도와 파키스탄으로 나뉜다.,카슈미르는 인도와 파키스탄에 의해 주장되고 있다.,4.400000095367432,0.6976434588432312
3451,한국과 이스라엘은 대량살상무기와 군비경쟁의 확산에 반대한다.,중국은 대량 파괴 무기의 확산에 단호히 반대할 것이다.,1.399999976158142,0.612218976020813
3452,카다피는 미국과 영국의 핵 군축에 대한 리비아의 보상 실패는 이란과 북한이 무장해제를 하지 못하게 할 것이라고 경고한다.,서방 국가들의 리비아에 대한 충분한 보상 실패는 이란과 북한이 무장해제를 하지 못하게 할 것이다.,3.4000000953674316,0.8805040717124939
3453,러시아는 개정된 조약을 비준했다.,러시아는 2004년에 갱신된 조약을 비준했다.,3.4000000953674316,0.7905373573303223
3454,"30명의 전문가로 구성된 직원이 사이버전에 대한 연구와 훈련을 실시하고, 향후 어떠한 사이버 공격에도 대응할 수 있도록 나토 회원들을 도울 준비가 될 것이다.",30명의 전문가로 구성된 직원들이 사이버전에 대한 연구와 훈련을 실시할 것이다.,3.4000000953674316,0.6570622324943542
3455,자마트-이-이-이슬라미의 청소년 단체는 카슈미르에서 별도의 시위를 벌였다.,자마트 아이슬라미의 청소년 단체의 시위는 이라크에 대한 미국의 공격에 반대했다.,3.0,0.45559144020080566
3456,이란은 중국 다음으로 세계에서 사형제도에 가장 많은 도움을 주는 나라이다.,이슬람 공화국은 중국 다음으로 세계에서 사형제도에 가장 많은 도움을 주는 나라이다.,3.799999952316284,0.9444736242294312
3457,중국은 대량 파괴 무기의 전달 수단에 단호히 반대할 것이다.,중국은 항상 대량살상무기의 확산에 반대해왔다.,4.400000095367432,0.6639228463172913
3458,중국의 질서가 붕괴되면 심각한 세계적 혼란이 초래될 것이다.,중국에서의 질서의 붕괴는 아프가니스탄이나 유고슬라비아보다 더 나쁠 것이다.,3.4000000953674316,0.5396060943603516
3459,북한은 핵 야망을 주장했고 현재 북한은 일본을 겨냥한 미사일을 보유하고 있는 것으로 알려졌다.,"북한은 핵 야망을 자랑했고, 북한은 현재 미사일을 훈련시킨 것으로 보도되고 있다",4.0,0.8386682868003845
3460,아부자는 ...의 수도이다,츠킨발리는 조지아의 수도이다.,0.800000011920929,0.3681381940841675
3461,미국 정부는 이란 정부가 민간 핵 프로그램의 표지 아래 핵무기를 개발하려고 한다고 비난했다.,미국과 동맹국들은 이란이 민간 핵 프로그램이라는 미명하에 핵무기 개발을 시도하고 있다고 비난했다.,4.599999904632568,0.8964702486991882
3462,티라나는 ...의 수도이다,아부자는 ...의 수도이다,1.0,0.49540847539901733
3463,무장 충돌에서 이란 경찰은 마약 밀매 혐의자 4명을 살해하고 2명을 체포하며 아편과 모르핀을 거의 5 미터 톤 탈취했다.,"이란 남동부의 무장 충돌 동안, 경찰은 아편과 모르핀 5톤(5.5톤)을 거의 5톤(약 5.5톤) 압수했다.",3.200000047683716,0.6767547130584717
3464,이란의 핵 프로젝트는 평화적인 목적을 위한 것이다.,이란은 핵 프로그램이 평화적인 목적을 위한 것이라고 주장한다,3.5999999046325684,0.8784464597702026
3465,중국은 대량 파괴 무기의 확산에 단호히 반대할 것이다.,중국은 대량 파괴 무기의 전달 수단에 단호히 반대할 것이다.,4.199999809265137,0.9052068591117859
3466,중국은 북한의 가장 가까운 동맹국이다.,북한은 은둔 국가이다.,1.2000000476837158,0.4837304353713989
3467,리비아 외무장관 압델 라만 샬감은 1969년 이후 리비아 외무장관이 처음 방문한 동안 런던을 방문했다.,샬감의 런던 방문은 1969년 이후 리비아 외무장관에 의해 처음이다.,4.199999809265137,0.8194383978843689
3468,고프는 이것이 세계 안보에 큰 위협이 된다고 말했다.,그것은 세계 안보에 큰 위협이 된다.,3.5999999046325684,0.7990312576293945
3469,캄보디아와 베트남은 아시아와 유럽의 마약 밀매업자들을 막기 위한 협정을 마무리했다.,시리아와 러시아 관리들은 마약 밀매와의 싸움에 협력하기로 합의했다.,2.0,0.6746829748153687
3470,활동가들은 러시아가 불법 행위의 증거 없이 사람들을 투옥하고 있다고 말했다.,러시아는 불법 행위의 증거 없이 사람들을 투옥한다.,4.199999809265137,0.7487561702728271
3471,극단주의 단체들을 억제하는 것은 그 단체들이 어떻게 자금을 조달하고 있는지 때문에 점점 더 어려워지고 있다.,"브루기에르는 ""특히 유럽 전역의 극단주의 단체들을 제지하는 것은 그 단체들이 어떻게 자금을 조달하고 있는지 때문에 점점 더 어려워지고 있다""고 말했다.",3.799999952316284,0.873984158039093
3472,자볼은 이란 남동부에 있는 마을이다.,코라마바드는 이란 서부에 있는 도시이다.,1.2000000476837158,0.4656137228012085
3473,"살인, 범죄 협력, 납치 및 테러 자금으로 기소 될 수 있는 구금자는 군대와 경찰의 구성원을 포함합니다.","이구아란은 억류자들이 살인, 범죄 협력, 납치, 테러 자금으로 기소될 것이라고 말했다.",3.25,0.51669842004776
3474,기존의 막대기는 6-8개월 안에 3-6개의 원자 폭탄을 생산할 수 있다.,전문가들은 이 막대기가 6-8개월 안에 3-6개의 원자 폭탄을 생산할 수 있다고 말했다.,4.199999809265137,0.8390936851501465
3475,국제 원자력 기구는 거래에 열심이었기 때문에 속았을지도 모른다.,국제 원자력 기구 계획은 수개월간 협상을 이끌어낸다.,2.4000000953674316,0.3322829604148865
3476,미얀마 정부는 미얀마가 2014년까지 아편이 없는 상태가 될 것이라고 말했습니다.,미얀마 정부는 미얀마가 2014년까지 마약이 없는 상태가 될 것이라고 말했다.,4.599999904632568,0.9511032104492188
3477,유대인-미국 단체인 반 명예훼손 연맹(ADL)은 2008년 4월 스위스와 국제 신문에 이 거래를 통해 테러 자금 지원을 비난하며 전면 광고를 게재했다.,명예훼손 반대 연맹은 2008년 4월 스위스와 국제 신문에 이 거래를 통해 스위스가 테러에 자금을 지원했다고 비난하는 전면적인 광고를 실었다.,4.400000095367432,0.8987284898757935
3478,"프랑스는 로켓, 총, 엔진을 제공한다.",영국은 연료 탱크와 기어박스를 제공한다.,1.7999999523162842,0.5673523545265198
3479,"사우디 아라비아의 자본 범죄에는 강간, 살인, 배교, 무장 강도 및 마약 밀매가 포함됩니다.","이란의 자본 범죄에는 살인, 강간, 무장 강도, 심각한 마약 밀매 및 간통이 포함됩니다.",3.200000047683716,0.9117299318313599
3480,배시스템은 영국의 가장 큰 방위회사이다.,배제도는 영국에서 가장 큰 군대이다,3.4000000953674316,0.5590758919715881
3481,라브로프는 콘돌리자 라이스 국무장관에게 러시아는 여전히 대화에 개방되어 있다고 말했다.,콘돌리자 라이스 미 국무장관은 러시아에 병력 철수를 요구했다.,2.799999952316284,0.5591834783554077
3482,추가 개인과 엔티티는 자산 동결의 대상이 됩니다.,결의안에는 자산 동결의 대상이 되는 개인 및 실체의 목록이 포함됩니다.,3.799999952316284,0.6837512254714966
3483,조약에서 탈퇴하면 러시아는 러시아 국경 근처에서 세력을 강화할 수 있다.,유럽 조약에서 재래식 세력으로부터 철수하면 러시아는 러시아 국경 근처에서 세력을 강화할 수 있다.,3.4000000953674316,0.9239469766616821
3484,팬은 위원회가 주로 대만에 대한 향후 투자 기간에 관한 것이라고 말했다.,팬은 투자가 진행되면 위원회가 약속이 유지되도록 보장할 것이라고 말했다.,1.7999999523162842,0.34181690216064453
3485,마세코 정부 대변인은 행정 서류가 순서대로라면 남아프리카 정부는 무기를 영토를 통해 이웃한 육지로 운반하는 것을 막기 위해 개입할 수 없다고 말했다.,대변인인 테스바 마세코는 남아프리카 공화국이 남아프리카 영토를 통해 짐바브웨로 무기가 운송되는 것을 막기 위해 행정 서류가 순서대로 개입할 수 없는 한 말했다.,2.799999952316284,0.7203483581542969
3486,"드미트리 메드베데프 대통령의 성명은 크렘린 웹사이트에 게재되었고, 주 뉴스 기관들에 의해 전액 전달되었다.",그 성명은 크렘린 웹사이트에 게시되었고 주 뉴스 기관에 의해 전달되었다.,3.200000047683716,0.7937676310539246
3487,터키계 미국인들은 아프가니스탄과 국경을 접하고 있다.,시스탄-발루체스탄 국경은 아프가니스탄과 파키스탄이다.,1.7999999523162842,0.6295138001441956
3488,"사회 안보를 개선하기 위한 캠페인이 벌어지고 있는 가운데, 지난해 이란에서 사형 집행 건수가 증가했다.",이란 당국이 사회 안보를 개선하기 위한 캠페인으로 2007년 사형 집행이 급격히 증가하였다.,3.4000000953674316,0.7994968891143799
3489,시리아는 선언되지 않은 핵 프로그램을 가지고 있는 것을 부인한다.,시리아는 선언되지 않은 핵 프로그램의 존재를 부인한다.,5.0,0.9366348385810852
3490,국제사면위원회는 런던에 본부를 둔 권리 단체이다.,국제 전략 연구 연구소는 런던에 위치해 있다.,1.399999976158142,0.51641845703125
3491,254번은 언론과 목격자 보고서에서 작성된 AFP 카운트로 표로 작성되었다.,2007년 이란에서의 사형 집행 건수는 언론 보도에서 작성된 AFP 수치에 의해 계산되었다.,2.200000047683716,0.5258657932281494
3492,이란 정부는 이란 핵 프로그램은 평화롭게 남아있다고 말했다.,이란 정부는 핵 프로그램이 평화롭다고 말한다.,5.0,0.8294083476066589
3493,싱가레프는 이 연료에 있는 플루토늄으로 핵무기를 만드는 것은 매우 어렵다고 말했다.,도노휴는 흔적을 남기지 않고 방사성 동위원소를 조작하는 것은 매우 어렵다고 말했다.,0.6000000238418579,0.5376967787742615
3494,파리는 프랑스의 수도이다.,리마는 ...의 수도이다,0.6000000238418579,0.32924163341522217
3495,인도 정부 관계자는 익명을 전제로 말했다.,그 관리는 익명을 전제로 말했다.,3.4000000953674316,0.6058304309844971
3496,러시아는 미국이 동부에 미사일 방어막을 설치할 계획이라는 미국과의 대립이 있을 때 CFE에서 철수하겠다고 여러 번 위협했었다,러시아는 미국 미사일 방어막을 동유럽으로 연장하려는 계획에 반대하여 CFE로부터의 철수를 반복적으로 위협했다.,4.599999904632568,0.7219139933586121
3497,튀니지 계획은 세금 징수를 용이하게 하기 위한 전자 데이터베이스를 만드는 것이다.,나이지리아와 모잠비크의 계획은 부동산 전자 데이터베이스를 만드는 것이다.,1.7999999523162842,0.45727860927581787
3498,중국은 한반도 핵 문제를 해결하기 위한 노력에 대해 국제사회로부터 칭찬을 받아왔다.,중국은 특히 한반도 핵 문제를 해결하기 위한 노력에 대해 아시아태평양 국가들로부터 칭찬을 받아왔다.,4.199999809265137,0.9383643269538879
3499,러시아 외무부는 러시아가 대화를 중단하지 않았다고 말했다.,러시아 관리들은 러시아가 그 정학을 재고하지 않을 것이라고 말했다.,2.5999999046325684,0.6236491799354553
3500,무기 밀수꾼과 마약 카르텔은 동남아시아에서 제거되어야 한다.,무기 밀수꾼과 마약 카르텔은 테러리스트들을 방조한다.,2.799999952316284,0.6510237455368042
3501,이 새로운 법은 더 진보된 스파이 위성을 구축하는 데 있어서 어떠한 법적 장애물도 제거하고 일본의 우주 산업에서 혁신을 돕기 위해 시도한다.,새로운 법의 목적은 더 진보된 스파이 위성을 만드는 데 있어서 어떠한 법적 장애물도 제거하고 일본의 우주 산업에서 혁신을 장려하는 것이다.,4.800000190734863,0.928894579410553
3502,장은 중국은 핵 에너지의 평화적 사용이 Npt의 중요한 목표이기 때문에 비확산을 근거로 비핵 무기 국가에의 한 핵 에너지의 평화적 사용을 제한하는 것에 반대한다고 말했다.,장얀은 중국이 핵 에너지의 평화적 사용에 대한 권리를 비핵 무기 국가를 제한하고 박탈하기 위한 구실로 비확산을 사용하는 것에 반대한다고 말했다.,4.400000095367432,0.8583528995513916
3503,국제 전략 연구소의 비확산 전문가인 마크 피츠패트릭은 IAA 보고서가 유난히 강한 테너를 가지고 있다고 말했다.,국제 전략 연구소의 선임 연구원인 마크 피츠패트릭은 -- 국제 원자력 기구 계획은 피상적이라고 말했다.,4.0,0.335249125957489
3504,"이 조약은 유럽 전역의 항공기, 탱크 및 기타 비핵 중화기의 수를 제한한다.","유럽 조약의 재래식 세력은 유럽의 군용 항공기, 탱크 및 기타 비핵 중화기의 수를 제한합니다.",4.199999809265137,0.8888033628463745
3505,에스토니아 관리들은 에스토니아 정부 웹사이트가 일시적으로 폐쇄되는 원인이 된 사이버 공격 중 일부는 블라디미르 푸틴 대통령 사무실을 포함한 러시아 행정부의 컴퓨터에서 비롯되었다고 말했다.,안드루스 안십 총리를 포함한 에스토니아의 관계자들은 사이버 공격의 일부는 블라디미르 푸틴 러시아 대통령 사무실의 컴퓨터를 포함한 러시아 정부 컴퓨터에서 발생했다고 주장했다.,3.799999952316284,0.8571473956108093
3506,영국은 사우디 아라비아에 태풍 제트기를 80억 파운드(약 139억 달러) 상당의 가격으로 공급하기로 합의했다.,"영국은 사우디 아라비아에 태풍 제트기를 공급하기로 합의했는데, 이는 영국 방위회사인 배시스템에 약 80억 파운드(약 139억 달러)의 가치가 있는 거래였다.",3.200000047683716,0.7921505570411682
3507,아편은 헤로인의 원료이다.,양귀비는 헤로인 원료를 생산했다.,3.4000000953674316,0.713909387588501
3508,위성락은 북한 원자로 프로젝트에 대한 자세한 내용은 밝히지 않았다.,한국은 지금까지 북한의 원자로 프로젝트 문제에 대해 신중한 입장을 취해왔다.,3.0,0.3482109308242798
3509,이 협정은 국가 안보와 세계 테러와의 싸움을 다루는 더 넓은 협력을 확립하는 것을 목표로 했다.,영국 국방부는 성명을 통해 -- 이 협정은 국가 안보와 세계 테러와의 싸움을 다루는 더 넓은 협력을 확립하는 것을 목표로 하고 있다.,3.4000000953674316,0.9464879631996155
3510,이란에서 처형된 많은 사람들이 공공장소에서 교수형을 당한다.,처형된 많은 사람들이 공공장소에서 교수형을 당한다.,3.4000000953674316,0.9302660226821899
3511,미국과 미국의 동맹국들은 이란이 핵무기를 추구하고 있다고 믿고 있다.,미국과 일부 유럽 국가들은 이란의 핵 프로젝트가 핵무기를 만드는 목적을 위한 것이라고 믿고 있다.,3.799999952316284,0.7208201289176941
3512,유럽 안보를 위해 CFE는 매우 중요하다.,CFE는 유럽 안보의 초석이다.,5.0,0.7260541319847107
3513,카슈미르에서 이미 반군과 싸우고 있는 인도군은 현재 이 지역의 양귀비 작물을 파괴하기 위한 대규모 캠페인에 참여하고 있다.,이미 반군과 싸우고 있는 인도군도 카슈미르에서 양귀비 작물을 파괴하기 위한 대규모 작전에 참여하고 있다.,5.0,0.8956982493400574
3514,그 문제는 섬세하다.,IAEA 보고서는 제한되어 있다.,0.0,0.0805976390838623
3515,지난 주 러시아는 CFE 참여를 중단할 것이라고 발표했다.,나토는 러시아가 CFE에 참여를 중단하기로 한 결정을 후회한다.,2.4000000953674316,0.8319634795188904
3516,"미국, 다른 서방 국가들, 나토는 폭력을 비난했다.","미국, 다른 서방 국가들과 나토는 휴전을 요구했다.",3.5999999046325684,0.8078017234802246
3517,인도 국민은 네팔 교도소에서 가장 많은 수의 외국인 수감자를 구성하고 있다.,외국에서 온 마약 밀매업자들은 네팔에서 가장 많은 외국인 수감자들을 구성하고 있다.,2.0,0.7228487133979797
3518,사법 명령은 래그가 테러에 자금을 지원했다고 비난했다.,법원은 래그하드 사담 후세인을 테러에 자금을 지원했다고 비난했다.,4.199999809265137,0.8541276454925537
3519,미얀마의 군부 통치자들은 약 2억 5천만 달러 상당의 불법 마약을 불태워 마약 남용과 불법 밀매에 대한 국제적인 날을 맞이했다.,미얀마의 군부 통치자들은 마약 남용과 불법 밀매에 대한 국제적인 날을 기념하기 위해 그 약들을 소각했다.,3.75,0.7421342730522156
3520,이란 관리들은 2007년 공무원들이 미덕을 증진하고 사회의 안보를 증진시키기 위한 캠페인을 시행함에 따라 사형 집행을 늘렸다.,"사회 안보를 개선하기 위한 캠페인이 벌어지고 있는 가운데, 지난해 이란에서 사형 집행 건수가 증가했다.",4.0,0.6580929756164551
3521,인도는 이스라엘이 게릴라들을 지원하고 훈련시켰다고 비난한다.,인도는 파키스탄이 국경을 초월한 게릴라들에게 자금을 지원하고 훈련했다고 비난한다.,3.0,0.8194071054458618
3522,그 후의 전투와 공습으로 적어도 10명의 무장단체가 사망했다.,그 후의 전투로 적어도 10명의 무장단체가 사망했다.,3.5999999046325684,0.9384375214576721
3523,파나마 외무부 성명서는 태스크포스가 기술 이전을 촉진하고 바이오연료 생산과 소비를 촉진할 것이라고 밝혔다.,파나마 외무부 성명서는 파나마와 브라질이 인도를 포함한 3개의 법적인 문제 조약에 서명했다고 밝혔다,1.7999999523162842,0.3525623083114624
3524,베트남은 세계에서 가장 가혹한 마약법 중 하나이다.,베트남의 마약법은 세계에서 가장 엄격한 법 중 하나이다.,4.800000190734863,0.9067043662071228
3525,"인도 정부는 이란의 농축, 재처리 또는 중수 관련 활동에 기여할 수 있는 모든 품목, 재료, 재화 및 기술의 직접 또는 간접 수출 및 수입을 금지했습니다.","인도는 이란의 핵무기 전달 시스템에 기여할 수 있는 모든 품목, 재료, 재화 및 기술의 직접 또는 간접 수출 및 수입을 금지했습니다.",3.200000047683716,0.9067281484603882
3526,"베트남 통신은 공안부가 베트남에서 마약 밀매 사건에 연루된 외국인들은 대부분 라오스, 캄보디아, 호주, 중국, 미국, 대만에서 왔다고 말했다고 보도했다.",베트남 통신은 경찰 당국이 베트남으로의 마약 밀매가 증가하고 있다고 인정했지만 국경을 따라 마약 밀매를 방지하고 막기 위한 조치는 제한적이라고 밝혔다고 보도했다.,3.799999952316284,0.29130983352661133
3527,이적 통제와 소형 무기에 대한 안전 세계 팀 리더 로이 이스비스터는 EU 금수조치는 미얀마에서 사용하기 위한 군용 장비의 직접 또는 간접 공급을 금지하고 있다고 말했다.,이적 통제와 소형 무기에 대한 안전 세계 팀 리더인 로이 이스비스터는 EU 금수조치는 미얀마에서 사용하기 위해 직접 또는 간접적으로 어떠한 군사 장비도 공급해서는 안 된다고 명시하고 있다.,5.0,0.8496667146682739
3528,미국과 다른 나토 회원국들은 개정된 조약의 비준을 거부했다.,미국과 다른 나토 회원국들은 CFE의 업데이트 비준을 거부했다.,3.200000047683716,0.9088336825370789
